Semana,Agencia_ID,Canal_ID,Ruta_SAK,Cliente_ID,Producto_ID,Venta_uni_hoy,Venta_hoy,Dev_uni_proxima,Dev_proxima,Demanda_uni_equil
5,1347,1,1273,4347097,2425,18,81,0,0,18
4,2030,1,1156,213138,1064,4,66.68,0,0,4
9,1555,1,1125,1090176,43220,2,39.08,0,0,2
7,1635,1,1117,3008984,1242,5,38.2,0,0,5
5,22090,1,5106,4698644,972,5,89.85,0,0,5
4,1112,1,4402,2106091,35113,2,18.7,0,0,2
8,1215,1,1005,712524,693,3,28.8,0,0,3
5,2211,1,2802,1085347,3894,3,28.05,0,0,3
9,1419,1,4413,91381,37058,4,30,0,0,4
5,1123,1,1060,2343216,1109,6,90.06,0,0,6
9,4049,1,1034,2468153,34206,3,41.88,0,0,3
7,1615,1,2104,4325797,36610,40,30.8,0,0,40
4,1245,1,1242,2489850,1240,2,16.76,0,0,2
8,2032,1,1062,1772766,2233,2,39.88,0,0,2
9,4046,1,2135,117618,32940,3,23.34,0,0,3
9,2629,1,1269,4516543,46772,5,44.6,0,0,5
3,1243,1,4405,4529912,43066,1,9.63,0,0,1
3,2242,1,2810,500186,5621,1,8.15,0,0,1
3,1617,1,1104,4213422,1230,1,16.67,0,0,1
9,3213,1,1676,982661,42869,2,7.78,0,0,2
5,2064,11,3912,4438170,1240,17,103.87,0,0,17
9,1470,1,1144,715888,43202,5,41.9,0,0,5
5,1614,1,1226,1304641,1232,1,18.24,0,0,1
6,1611,1,1111,4663397,3270,8,95.28,0,0,8
4,1656,1,1106,88219,41938,4,39.64,0,0,4
4,1259,7,3348,38120,1240,18,150.84,0,0,18
5,1549,1,1044,29444,1109,2,31.7,0,0,2
6,3229,7,3303,2329791,145,59,1165.25,0,0,59
3,1633,1,1101,4475417,41938,1,9.91,0,0,1
3,1336,1,2105,260921,32937,2,14.08,0,0,2
5,1219,1,1121,456590,1278,5,22.5,0,0,5
9,1227,1,1119,7934,48417,26,119.08,0,0,26
3,1636,1,1101,1326535,1309,2,13.52,0,0,2
5,1122,1,1458,603024,35651,15,112.5,0,0,15
3,1220,1,1403,992224,1272,2,20.94,0,0,2
3,2044,1,1110,1114528,1232,2,36.48,0,0,2
4,1420,1,2034,13658,37058,4,30,0,0,4
4,3211,1,1415,373084,1238,1,9.83,0,0,1
4,1351,1,1264,498208,41938,2,19.82,0,0,2
4,2263,1,1127,4416199,1238,3,31.77,0,0,3
6,3213,1,1421,38564,1230,2,33.34,1,16.67,1
8,2081,4,6604,4255811,43064,3,24.45,0,0,3
7,2211,1,1101,2277736,1278,2,9,0,0,2
8,1235,1,2808,2494814,37427,10,68.6,0,0,10
5,2233,1,2004,4519951,31582,5,50.7,0,0,5
8,2036,1,1266,165807,4280,9,54,0,0,9
5,1331,1,1204,369481,1109,2,30.02,0,0,2
7,1223,1,1175,2049371,35651,1,7.5,0,0,1
3,1479,4,6615,1045735,43121,17,195.5,0,0,17
5,1386,4,6605,700881,1144,1,18.86,0,0,1
9,2216,1,1215,2292707,1242,3,22.92,0,0,3
6,1333,1,1129,4247332,1220,5,38.2,0,0,5
3,2022,1,1009,275477,4910,5,44.6,0,0,5
4,22362,1,2816,7772592,43285,1,5.28,0,0,1
8,1552,1,1137,8265303,43200,1,18.98,0,0,1
9,2214,1,4402,305587,5328,6,48.9,0,0,6
5,1664,2,1506,82353,43279,128,513.28,0,0,128
8,3217,1,1013,1250949,4910,25,223,0,0,25
8,22187,1,2151,235985,30532,2,15.56,0,0,2
4,1692,11,3910,1614676,34053,12,54,0,0,12
9,1220,1,1203,4394351,1146,1,21.39,0,0,1
8,1419,1,2854,4709374,35309,4,25,0,0,4
5,1911,1,1276,91075,1284,10,30.2,0,0,10
9,3213,1,1122,2400834,1278,13,58.5,0,0,13
6,2629,1,1263,2051134,1278,12,54,0,0,12
5,1415,1,2110,517053,43058,4,37.4,0,0,4
7,1123,1,1250,1275789,1278,32,144,0,0,32
5,3215,1,2136,2174152,30575,3,18.75,0,0,3
8,1336,1,2007,2156647,32302,2,8.88,0,0,2
4,2013,1,2103,65898,30532,6,46.68,0,0,6
3,1955,1,1223,4502316,1242,3,22.92,0,0,3
9,1597,2,1558,30011,43059,27,259.2,0,0,27
5,22090,1,1201,350905,35651,4,30,0,0,4
4,1123,1,1441,2202689,1212,2,16.76,0,0,2
3,1213,1,2193,1226470,30572,12,75,0,0,12
5,1387,1,1111,1156363,35651,5,37.5,0,0,5
4,1544,1,1233,2080947,41938,2,19.82,0,0,2
6,1232,1,1014,199563,1109,2,30.02,0,0,2
9,4040,1,4463,235091,43069,9,66.69,0,0,9
3,1555,1,1229,33210,43231,3,62.25,0,0,3
4,1120,1,4407,173428,43066,3,28.89,0,0,3
7,1954,1,1213,4512565,1232,2,36.48,0,0,2
5,1120,1,1478,173666,31423,5,53.45,0,0,5
8,2211,1,1142,467962,1230,1,16.67,0,0,1
5,1970,4,6601,2501956,46166,3,69.75,0,0,3
9,4010,1,1083,4433769,34206,6,83.76,0,0,6
4,1238,1,1006,9716670,1150,8,111.68,0,0,8
5,2238,1,1208,1978045,1212,1,8.38,0,0,1
5,1682,11,5705,2396510,5310,20,105.6,0,0,20
5,1620,1,1254,335935,1278,4,18,0,0,4
6,1311,1,2113,1721019,32934,3,21.12,0,0,3
3,1330,1,1157,475595,42434,13,59.54,0,0,13
9,1119,1,1080,53838,3631,2,32.7,0,0,2
9,1698,1,1104,1010230,31423,1,10.69,1,10.69,0
3,2015,1,2834,2378018,40886,2,11.52,0,0,2
9,1631,1,1136,291682,1242,5,38.2,0,0,5
3,1961,7,3203,4697761,5052,4,21.2,0,0,4
8,1998,1,1254,155181,43231,1,20.75,0,0,1
9,1143,6,3238,51528,3894,6,56.1,0,0,6
4,1423,1,1105,4123026,43204,2,15.28,0,0,2
8,1628,1,1135,915803,1278,20,90,0,0,20
7,1223,1,2156,935906,37361,8,50,0,0,8
9,1481,2,1563,1678813,43038,14,155.96,4,44.56,10
6,3212,1,1603,221876,4259,3,37.77,0,0,3
9,1120,1,2122,1269415,35305,4,25,0,0,4
4,1912,1,1214,4560197,35651,14,105,0,0,14
5,2018,1,1236,385500,1212,1,8.38,0,0,1
9,1223,1,4461,169039,43285,5,26.4,0,0,5
9,1419,1,1612,4219990,3718,1,9,2,18,0
9,1346,1,1013,408341,43188,8,111.68,0,0,8
4,24049,1,2803,4198084,5621,2,16.3,0,0,2
9,1611,1,1276,4519156,1150,1,13.96,0,0,1
8,1471,1,1134,2055428,43197,4,33.52,0,0,4
4,1222,1,1014,22510,46772,8,71.36,0,0,8
3,1554,1,2803,4186303,30531,2,17.04,0,0,2
9,1223,1,1156,1472848,1216,5,41.9,0,0,5
6,1546,1,2001,1304029,43316,1,8.15,0,0,1
4,1451,1,1161,506695,43197,2,16.76,0,0,2
5,1117,1,1614,354118,4270,3,25.14,0,0,3
9,1672,4,6614,2393073,1309,3,20.16,0,0,3
8,2034,1,1280,1965981,1109,2,30.02,0,0,2
8,1315,1,2058,4732433,35453,8,35.52,0,0,8
9,2015,1,1215,209123,2233,1,19.94,0,0,1
6,1312,1,1219,302276,1240,5,41.9,0,0,5
7,2211,1,2847,4721173,36610,40,30.8,0,0,40
9,1462,1,4505,4498586,34213,1,19.94,0,0,1
5,1955,1,1226,576722,1284,10,30.2,0,0,10
6,1956,1,5001,7803815,45111,7,62.86,0,0,7
4,2016,1,1327,1314701,45143,40,30,0,0,40
8,1114,2,68,1792583,34204,181,3373.84,0,0,181
3,1477,4,7054,4598433,43039,5,46.9,0,0,5
7,4017,4,4707,10718,30532,18,125.46,0,0,18
9,1340,1,1054,251941,1109,2,30.02,0,0,2
9,1122,1,1444,608509,1250,2,15.28,0,0,2
3,1237,1,1278,271738,1232,3,54.72,0,0,3
4,1471,1,1124,757827,43202,6,50.28,0,0,6
9,1445,1,2123,127150,30549,4,21.52,0,0,4
9,3214,1,1611,2349484,328,1,8.15,0,0,1
7,1340,1,1064,1409030,1125,12,115.2,0,0,12
3,1349,1,1021,4388120,5707,6,95.4,0,0,6
6,1954,1,2124,1927440,43033,6,36.9,0,0,6
8,3213,1,1201,74677,1250,5,38.2,0,0,5
6,4040,1,1116,550891,43202,7,58.66,0,0,7
6,1232,1,1102,196950,1242,5,38.2,0,0,5
4,1335,1,1152,4230343,2425,34,153,0,0,34
6,1227,1,1019,8446,3631,1,16.35,0,0,1
5,1110,11,3504,4669221,37057,10,75,0,0,10
6,1613,1,1259,273100,1109,1,15.01,0,0,1
9,1461,1,2103,544312,31507,1,6.25,0,0,1
4,2237,1,4502,1723235,1242,1,7.64,0,0,1
9,1911,1,2810,2470355,43274,3,15.57,0,0,3
4,22362,1,1156,4343998,48417,4,18.32,0,0,4
3,1127,1,1418,4476224,1272,1,10.47,0,0,1
4,1315,1,4503,4625980,2425,9,40.5,0,0,9
5,2017,1,1175,124405,1278,29,130.5,0,0,29
4,2031,1,1157,507510,1242,12,91.68,0,0,12
8,3214,1,2153,1594668,30532,2,15.56,0,0,2
7,1222,1,2146,2108412,40930,3,18.45,0,0,3
4,2017,1,1161,3026144,31423,4,42.76,0,0,4
3,1224,1,4456,608910,43064,1,8.15,0,0,1
8,1124,1,1231,4692202,3631,1,16.35,0,0,1
5,1350,1,2829,1672953,43064,2,16.3,0,0,2
5,1119,1,1264,4538070,2233,6,119.64,0,0,6
7,1337,1,1131,1953231,1238,6,58.98,2,19.66,4
4,1152,4,6605,22486,1232,7,131.25,0,0,7
3,22560,1,1175,357376,1216,4,33.52,0,0,4
3,1111,1,2112,74428,30575,21,131.25,0,0,21
6,1911,1,1187,4319648,1284,10,30.2,0,0,10
6,2024,1,1208,1578784,1284,10,30.2,0,0,10
9,1461,1,1004,146336,34204,2,37.72,0,0,2
3,2054,1,1231,1476627,1240,5,41.9,0,0,5
7,2230,1,1223,548294,3270,2,20.94,0,0,2
8,1219,1,2109,334590,32940,2,15.56,0,0,2
5,1126,1,1026,1963610,36318,0,0,1,12.3,0
5,1611,1,1263,4253947,4910,2,17.84,0,0,2
9,2099,2,1516,2270204,34204,43,801.52,0,0,43
7,1331,1,1105,4565008,1309,3,20.28,0,0,3
6,2017,1,2813,1512092,32815,2,14.1,0,0,2
3,1312,1,1119,299595,8921,2,17.6,0,0,2
7,1963,1,1006,611474,2233,8,159.52,0,0,8
5,1346,1,5003,412963,32303,4,24,0,0,4
7,1535,1,1207,4339570,43204,3,22.92,0,0,3
9,1672,4,6614,2424235,1212,15,126.75,0,0,15
7,2038,1,2111,1053798,43033,6,36.9,0,0,6
3,1552,1,1139,4359022,43118,2,21.12,0,0,2
3,1632,1,1101,4509450,1064,2,33.34,0,0,2
7,1535,1,1208,8438585,43197,3,25.14,0,0,3
6,1683,7,5701,4309521,30531,5,38.9,0,0,5
6,1451,1,1265,4529747,43209,1,6.76,0,0,1
5,1954,1,1118,568774,1242,5,38.2,0,0,5
6,4051,1,1107,1050141,43174,4,66.68,0,0,4
3,1461,1,1214,1134544,34215,1,15.01,0,0,1
7,1121,1,1419,4167228,41938,6,59.46,0,0,6
6,1477,4,7058,151449,43220,5,97.8,0,0,5
3,1471,1,4445,1449213,37058,3,22.5,0,0,3
5,1330,1,2152,201362,32940,4,31.12,0,0,4
7,1218,1,4407,1488049,43069,5,37.05,0,0,5
6,1423,1,1201,4394371,43206,18,81,0,0,18
7,1312,1,2168,71381,31467,3,29.97,0,0,3
9,1330,1,1261,1690404,1250,1,7.64,0,0,1
3,1616,1,1201,2053335,972,1,18.98,0,0,1
8,1330,1,2051,204897,43316,1,8.15,0,0,1
6,1215,1,4405,1111918,37058,3,22.5,0,0,3
7,2036,1,1119,586736,2425,4,18,0,0,4
7,1123,1,1623,4577669,4280,2,12,0,0,2
5,2030,1,1053,4682982,46772,4,35.68,0,0,4
3,1150,4,6625,16058,972,10,195.6,0,0,10
3,1912,1,1112,8135555,1240,7,58.66,0,0,7
5,1470,1,2021,4296645,43316,2,16.3,0,0,2
6,1116,1,1610,2220896,36920,2,19.2,0,0,2
4,1347,1,1264,421961,1169,6,113.16,0,0,6
6,1954,1,1211,568255,972,1,18.98,0,0,1
3,2629,1,2150,2337286,31310,5,31.25,0,0,5
7,1123,1,2825,451235,43058,3,28.05,0,0,3
7,1970,1,1229,633417,46149,1,20.75,0,0,1
3,1945,1,1159,4362370,2425,28,126,0,0,28
7,2060,1,1211,507148,48417,5,22.9,0,0,5
8,2011,4,6607,9320893,1144,44,793.76,0,0,44
7,1936,1,2004,210654,43147,7,31.78,0,0,7
8,2022,1,1652,983561,36093,3,11.1,0,0,3
9,2012,1,1165,2429719,35651,12,90,0,0,12
5,1616,1,1204,850786,1250,2,15.28,0,0,2
6,1112,1,1009,688088,6667,1,12.5,0,0,1
5,1235,1,4406,333167,43147,6,27.24,1,4.54,5
8,1656,1,4417,2311044,37058,8,60,0,0,8
6,1335,1,1158,670112,2425,22,99,0,0,22
3,2071,1,1151,2368799,1212,5,41.9,0,0,5
4,1618,1,1131,243446,1278,6,27,0,0,6
9,4037,1,2205,4450313,30532,2,15.56,0,0,2
5,2038,1,1019,831017,34050,20,160,0,0,20
5,22414,1,1222,263557,31423,1,10.69,1,10.69,0
5,2055,1,1169,4181238,972,6,113.88,0,0,6
5,1463,1,1032,130088,48373,2,28.52,0,0,2
3,2017,1,1074,1421675,46772,4,35.68,0,0,4
3,1310,1,1064,101368,1125,8,76.8,0,0,8
8,23669,1,1111,4288375,34868,6,18.12,0,0,6
9,1634,1,1257,1412689,3270,1,10.47,0,0,1
3,1119,1,1490,2481965,1309,3,20.28,0,0,3
3,1111,1,1410,4380051,1242,2,15.28,0,0,2
8,1123,1,4424,1758140,43069,6,44.46,0,0,6
8,1445,1,2128,2184605,35309,6,37.5,0,0,6
5,1387,1,1112,2244061,1242,13,99.32,0,0,13
3,1218,1,2802,2213774,43215,8,81.12,0,0,8
5,2055,1,1051,217982,1129,5,88,0,0,5
4,1954,1,1204,1577323,36773,1,50.4,0,0,1
3,1333,1,1129,4074658,31423,1,10.69,0,0,1
3,1344,1,1201,921871,35651,2,15,0,0,2
4,1697,1,2825,333219,30532,3,23.34,0,0,3
7,1462,1,1014,144497,34215,8,120.08,0,0,8
3,1227,1,1259,2064613,1278,8,36,0,0,8
7,1955,1,1104,575195,6469,1,14.26,0,0,1
4,1471,1,1208,4561747,36711,1,7.5,0,0,1
6,2014,1,1209,67686,1240,4,33.52,0,0,4
8,1140,1,4418,713786,43064,1,8.15,0,0,1
5,1351,1,1273,493629,42110,4,38.4,0,0,4
3,1222,1,1206,53482,1232,4,72.96,0,0,4
9,1945,1,4150,34567,4280,10,60,0,0,10
8,2020,1,1155,1580284,1212,3,25.14,0,0,3
9,1338,1,1105,437451,1240,4,33.52,0,0,4
4,1235,1,4404,1745462,43069,3,22.23,0,0,3
5,1629,1,1115,2387635,1250,2,15.28,0,0,2
3,1130,1,1411,322019,1240,6,50.28,0,0,6
8,1350,1,1233,2239080,1182,2,27.88,5,69.7,0
6,1340,1,2170,2039217,31507,3,18.75,0,0,3
4,1934,11,3930,1015049,1242,36,275.04,0,0,36
8,2044,1,1104,1330688,4245,1,10.48,0,0,1
6,1474,4,4913,2371209,43202,8,67.2,0,0,8
8,1628,1,1273,267894,1250,3,22.92,0,0,3
5,2229,1,2038,7867642,48891,10,74.1,0,0,10
4,3213,1,1027,39004,4767,1,14.79,0,0,1
4,1338,1,2801,204366,43285,2,10.56,0,0,2
3,1140,1,1402,1165283,972,1,18.98,0,0,1
8,2030,1,1274,4658738,41938,2,19.82,0,0,2
5,3214,1,2822,1173775,30575,4,25,0,0,4
3,2071,1,1157,228872,1240,3,25.14,0,0,3
4,2215,1,1214,8392683,1109,3,45.03,0,0,3
7,1124,1,1102,4552681,1238,2,19.66,0,0,2
3,1912,1,2010,100323,43084,1,8.15,0,0,1
5,1445,1,1636,2330406,45112,14,176.26,0,0,14
8,2214,1,4511,2401769,6469,2,28.52,0,0,2
5,3217,1,1004,117714,35727,10,96,0,0,10
3,4046,1,1021,116439,34215,4,60.04,0,0,4
4,1336,1,1264,4702789,1250,15,114.6,0,0,15
7,2020,1,1155,529812,31423,1,10.69,0,0,1
7,1213,1,1201,352347,2233,3,59.82,0,0,3
7,2017,1,1078,4702563,1109,1,15.01,0,0,1
3,1213,1,1019,1184890,2233,2,39.88,0,0,2
5,1220,1,1225,4162468,1220,1,7.64,0,0,1
3,3215,1,4435,358609,32815,4,28.2,0,0,4
7,2237,1,4106,2086242,3333,2,20.28,0,0,2
7,1336,1,1169,4631907,1240,5,41.9,0,0,5
6,1336,1,1252,558784,41938,2,19.82,0,0,2
5,1623,1,1134,702533,3270,2,20.94,0,0,2
6,2234,1,1138,2298227,1309,3,20.28,0,0,3
7,3213,1,1437,4484678,1220,3,22.92,0,0,3
5,1936,1,2822,3555335,30532,3,23.34,0,0,3
5,2021,1,1159,815564,1250,3,22.92,0,0,3
9,1223,1,2866,4361496,32861,3,16.38,0,0,3
7,1243,1,1115,4524005,32819,1,8.89,0,0,1
5,1420,1,1002,12345,37519,14,279.16,0,0,14
9,1243,1,4402,3201,43069,3,22.23,0,0,3
8,1945,1,2868,853997,43066,1,9.63,0,0,1
9,3219,1,1651,2113434,47124,3,31.44,0,0,3
3,1310,1,4502,4306044,31310,3,18.75,0,0,3
4,1955,1,4136,1453014,43064,18,166.86,0,0,18
4,1127,1,1404,1100716,1278,18,81,0,0,18
3,1215,1,1416,629085,1278,11,49.5,0,0,11
3,1462,1,1012,144538,34204,1,18.86,0,0,1
9,1954,1,4506,565072,35309,2,12.5,0,0,2
7,2215,1,2802,702016,42783,1,10.14,0,0,1
5,1223,1,4454,1210170,32861,3,16.38,0,0,3
3,1622,1,1065,335729,1150,2,27.92,0,0,2
3,2036,1,1264,4224065,1232,1,18.24,0,0,1
9,1420,1,2038,176182,43274,4,20.76,0,0,4
5,2083,4,6614,4515742,1064,2,34.04,0,0,2
3,1419,1,1286,7963632,34213,1,19.94,0,0,1
5,1441,1,1133,1264551,43197,5,41.9,0,0,5
8,1347,1,1258,564334,1284,10,30.2,0,0,10
5,2032,1,1257,7876284,2233,2,39.88,0,0,2
4,2629,1,1501,27433,1169,10,196.5,0,0,10
8,1420,1,1031,140268,35571,1,21.39,0,0,1
3,1344,1,1024,2104650,1150,1,13.96,0,0,1
7,25759,1,1121,4415921,1232,4,75.92,0,0,4
6,1239,1,1026,124891,3631,2,32.7,0,0,2
3,1118,1,1023,1266111,1109,5,75.05,0,0,5
7,24539,1,1201,4436439,43200,1,18.24,0,0,1
3,1137,1,1455,216114,1230,8,133.36,0,0,8
8,2057,1,4462,138569,43316,4,32.6,0,0,4
5,1117,1,1063,644219,3631,2,32.7,0,0,2
9,2016,1,1307,4368927,41938,2,19.82,0,0,2
7,1955,1,1226,797666,41938,1,9.91,0,0,1
5,1121,1,1031,894889,1150,19,265.24,0,0,19
3,1347,1,2153,419178,30552,1,5.38,0,0,1
6,2054,1,1244,1213300,2233,4,79.76,0,0,4
8,2057,1,4503,4526866,1250,3,22.92,0,0,3
7,2237,1,1109,605886,6469,4,57.04,0,0,4
9,1387,1,1021,416535,43188,2,27.92,0,0,2
3,22187,1,1266,1417926,1240,2,16.76,0,0,2
8,1620,1,2015,1568066,43069,4,29.64,0,0,4
6,1140,1,1420,600303,1284,20,60.4,0,0,20
4,1375,1,1101,2153533,48417,6,27.48,0,0,6
3,2015,1,2860,1086721,35516,7,38.22,0,0,7
7,1384,1,8001,4370713,48417,3,13.74,0,0,3
7,1120,1,1055,2201168,46772,42,374.64,0,0,42
5,1315,1,1052,62464,1109,14,210.14,0,0,14
4,3216,1,1656,399260,328,2,16.3,0,0,2
8,1379,2,8693,2128453,33382,16,271.04,0,0,16
4,1613,1,4520,1386879,43316,2,16.3,0,0,2
9,24049,1,4502,4441104,6469,12,171.12,0,0,12
7,2279,7,3314,1248972,5380,5,37.05,0,0,5
8,2211,1,2803,769792,32640,2,28.52,0,0,2
3,4040,1,1120,669909,43207,13,39.26,0,0,13
7,4040,1,5505,2434558,32815,2,14.1,0,0,2
8,1222,1,1003,45346,1125,8,76.8,0,0,8
6,1123,1,1014,2362864,1150,1,13.96,0,0,1
5,2032,1,4501,4663959,30575,8,50,0,0,8
6,2017,1,1277,4536848,1232,1,18.24,0,0,1
9,4041,7,3302,527328,33033,25,150,0,0,25
9,25699,1,1007,1199885,43187,2,44.42,2,44.42,0
8,2072,1,1158,1680322,1309,7,47.32,0,0,7
9,3211,1,1417,426350,1272,5,52.35,1,10.47,4
8,2045,1,1059,1643609,1150,8,111.68,0,0,8
9,1438,11,3907,4624390,43209,2,13.52,0,0,2
7,1478,4,4905,989546,43338,4,84.28,0,0,4
7,1116,1,1175,828504,1232,1,18.24,0,0,1
4,1544,1,1233,2024586,1284,8,24.16,0,0,8
4,1223,1,4501,1127406,36747,3,34.59,0,0,3
6,1243,1,4512,4634580,1240,1,8.38,1,8.38,0
7,1550,1,1104,1063412,3270,3,33.66,0,0,3
7,4040,1,4470,234004,43069,6,44.46,0,0,6
9,1614,1,1209,281578,35651,4,30,3,22.5,1
3,2653,1,2010,658360,43069,3,22.23,0,0,3
5,1423,1,1221,4186745,34206,7,97.72,0,0,7
5,1963,1,1222,4361168,1216,4,33.52,0,0,4
4,1612,1,2124,1333841,43068,20,76.8,0,0,20
5,4046,1,1139,4128958,43203,3,22.92,0,0,3
5,2237,1,2824,4287404,5000,3,15.84,0,0,3
9,1120,1,1453,173741,1309,2,13.52,0,0,2
8,1311,1,1169,1441897,1240,3,25.14,0,0,3
6,2045,1,1153,831859,45143,80,60,0,0,80
4,1138,1,1431,165750,1250,22,168.08,0,0,22
6,1550,1,2111,7961074,30554,4,24.6,0,0,4
4,1312,1,2056,4389833,32302,4,17.76,0,0,4
3,1117,1,1061,1747306,3144,2,42.64,0,0,2
7,1119,1,1475,405674,1687,3,56.94,2,37.96,1
4,2022,1,1226,4365669,1232,2,36.48,0,0,2
3,1232,1,1113,977075,1309,3,20.28,0,0,3
7,1623,1,1132,160088,1238,2,19.66,0,0,2
6,2215,1,1218,4584489,2233,5,99.7,0,0,5
6,2629,1,4550,1710554,37058,1,7.5,0,0,1
9,2216,1,2811,312822,5000,3,15.84,0,0,3
3,1461,1,1208,2105521,34215,1,15.01,0,0,1
3,1556,1,1115,497190,32393,8,30.24,0,0,8
8,2243,5,3007,653378,5430,418,2708.64,0,0,418
3,1419,1,1089,179640,34213,17,338.98,0,0,17
3,2018,1,1004,385877,4767,3,44.37,0,0,3
7,1936,1,2012,1851731,43069,10,74.1,0,0,10
9,1616,1,1209,1932640,1250,2,15.28,0,0,2
5,3225,4,1851,1876511,6505,3,42.6,0,0,3
9,1221,1,2103,21941,35305,26,162.5,0,0,26
5,1348,1,2001,390039,43069,7,51.87,0,0,7
7,2211,1,1224,499838,1238,2,19.66,0,0,2
6,2015,1,1212,208898,1309,1,6.76,0,0,1
7,1366,1,1057,969575,1169,2,37.72,0,0,2
4,2019,1,2806,293896,30549,7,37.66,0,0,7
5,1334,1,2803,377402,30572,4,25,0,0,4
6,1339,1,1007,1691488,31392,3,66.66,0,0,3
7,1339,1,1203,1041957,1284,15,45.3,0,0,15
7,1491,4,6624,2378068,34054,10,51.2,0,0,10
4,1217,1,2107,440248,30572,5,31.25,0,0,5
9,1629,1,1292,4721405,1146,2,42.78,0,0,2
5,1912,1,1126,1137766,1309,5,33.8,0,0,5
9,2263,1,1127,772158,1230,0,0,1,17.31,0
4,1945,1,1251,271205,1230,1,16.67,0,0,1
4,1470,1,1065,4222756,34292,1,16.35,0,0,1
7,1123,1,1005,2411316,1109,6,90.06,0,0,6
8,25759,1,1121,589843,972,1,19.54,0,0,1
4,1471,1,1126,2487203,43251,9,94.23,0,0,9
8,1348,1,1252,150160,8940,6,48,0,0,6
9,2030,1,1062,207802,1129,2,35.2,0,0,2
6,1635,1,1230,4248702,1242,2,15.28,0,0,2
9,2045,11,3905,54130,1242,26,198.64,0,0,26
8,4051,1,2805,8225759,43316,1,8.15,0,0,1
8,1344,1,1216,4525734,37159,12,54,0,0,12
8,1312,1,1025,5916988,1109,2,30.02,0,0,2
9,1311,1,1061,1160328,1129,2,35.2,0,0,2
8,2030,1,2009,2230623,37058,4,30,0,0,4
9,1613,1,2857,5996533,30532,3,23.34,0,0,3
6,1968,1,2110,2126504,35841,3,23.07,0,0,3
4,2020,1,2005,3407520,37058,5,37.5,0,0,5
7,2629,1,1501,2258467,3977,32,573.76,0,0,32
9,1315,1,1272,384662,1232,1,18.24,0,0,1
6,1129,2,9,22458,43060,54,1010.88,0,0,54
5,1310,1,1159,62525,41938,5,49.55,0,0,5
3,2012,1,1155,896735,1309,5,33.8,0,0,5
5,1127,1,1024,4331567,2233,1,19.94,0,0,1
3,1602,1,2856,4498007,43285,15,79.2,0,0,15
4,23879,1,2821,1686796,4270,10,100,0,0,10
5,1453,1,1204,430134,43118,1,9.91,0,0,1
9,1239,1,1229,108319,1212,1,8.38,0,0,1
8,2032,1,1259,244241,35651,2,15,0,0,2
6,2220,1,1122,4243146,1240,13,117.91,0,0,13
6,1348,1,2102,4443248,31512,2,19.98,0,0,2
6,1341,4,4701,2128451,43033,19,127.68,0,0,19
5,1218,1,1601,17857,31717,4,24,2,12,2
5,1339,1,2810,1093275,45143,40,30,0,0,40
9,1613,1,4443,2064572,43069,2,14.82,0,0,2
3,2071,1,1218,4252749,1240,6,50.28,0,0,6
5,1591,4,6636,41582,32393,12,41.16,0,0,12
4,1122,1,1054,1064243,1146,6,128.34,0,0,6
4,1117,1,1476,4220634,972,4,75.92,0,0,4
4,2034,1,1288,1315521,36773,1,50.4,0,0,1
8,1275,4,6607,1866338,5380,14,117.88,0,0,14
3,1445,1,1143,127502,43251,9,94.23,0,0,9
3,1340,1,1255,1978911,2425,12,54,0,0,12
9,2629,1,1263,1472182,41843,4,27.44,0,0,4
6,1114,2,49,17826,34802,32,708.48,0,0,32
3,4010,1,1167,113416,43202,2,16.76,0,0,2
6,1123,1,1049,339214,1146,2,42.78,0,0,2
4,2016,1,1307,716502,1250,1,7.64,0,0,1
3,1911,1,1175,1445318,1230,1,16.67,0,0,1
5,22560,1,1223,351425,1240,2,16.76,0,0,2
7,2038,1,1113,269662,1250,5,38.2,4,30.56,1
9,1531,1,5011,680885,4270,2,16.76,2,16.76,0
3,1119,1,1484,52830,1242,4,30.56,0,0,4
7,4041,1,1261,948193,49973,1,16.6,0,0,1
3,3217,1,1004,117803,73,2,42.64,0,0,2
3,1236,1,1123,89825,1250,3,22.92,0,0,3
8,22560,1,1180,2148953,1250,7,53.48,0,0,7
8,3215,1,4449,313992,37058,3,22.5,0,0,3
9,1914,1,2061,165104,43067,1,9.63,0,0,1
6,2237,1,1223,2469417,1240,2,16.76,0,0,2
4,1616,1,4532,4513474,31582,2,20.28,0,0,2
5,1222,1,2143,55225,30572,20,125,0,0,20
8,1614,1,1217,365716,1146,1,21.39,0,0,1
4,1227,1,2835,1352005,31310,1,6.25,0,0,1
9,1121,1,1003,367170,2233,1,19.94,0,0,1
3,1612,1,1135,2458873,35651,4,30,0,0,4
3,1456,4,4801,4582118,43178,6,76.8,0,0,6
3,1420,1,1134,71933,43203,2,15.28,0,0,2
5,1127,1,1419,428019,1242,9,68.76,0,0,9
3,1656,1,4410,89032,31471,7,69.93,0,0,7
8,1315,1,1294,4553043,32092,1,18.86,0,0,1
8,24539,1,1203,718874,43206,5,22.5,0,0,5
8,1236,1,2804,1248993,43215,1,10.14,0,0,1
3,1614,1,1221,367268,1278,8,36,0,0,8
4,1585,4,6619,929147,5000,32,186.88,0,0,32
4,4037,1,1067,235377,34215,1,15.01,0,0,1
6,1333,1,1225,4545188,1242,2,15.28,0,0,2
3,4051,1,1205,8434077,49972,1,16.6,0,0,1
